"Lake_ID","Sample1","Sample2","Date1","Date2","TimeDiff_days","predator","nutrients","distance","component"
"L9","L9_0.45_Dec22","L9_0.45_Apr23",2022-12-15,2023-05-03,139,1,1,0.738095238095238,"Total (SOR)"
"L9","L9_0.45_Janv23","L9_0.45_Feb23",2023-01-25,2023-02-21,27,1,1,0.538461538461538,"Total (SOR)"
"L9","L9_0.45_Janv23","L9_0.45_March23",2023-01-25,2023-03-28,62,1,1,0.897435897435897,"Total (SOR)"
"L9","L9_0.45_Janv23","L9_0.45_Apr23",2023-01-25,2023-05-03,98,1,1,0.893333333333333,"Total (SOR)"
"L9","L9_0.45_Feb23","L9_0.45_March23",2023-02-21,2023-03-28,35,1,1,0.807228915662651,"Total (SOR)"
"L9","L9_0.45_Feb23","L9_0.45_Apr23",2023-02-21,2023-05-03,71,1,1,0.8,"Total (SOR)"
"L9","L9_0.45_March23","L9_0.45_Apr23",2023-03-28,2023-05-03,36,1,1,0.282758620689655,"Total (SOR)"
"L1","L1_0.45_April22","L1_0.45_May22",2022-04-21,2022-05-19,28,0,1,0.5,"Turnover (SIM)"
"L1","L1_0.45_April22","L1_0.45B_June22",2022-04-21,2022-06-23,63,0,1,0.387096774193548,"Turnover (SIM)"
"L1","L1_0.45_April22","L1_0.45_July22",2022-04-21,2022-07-21,91,0,1,0.548387096774194,"Turnover (SIM)"
"L1","L1_0.45_April22","L1_0.45_Aug22",2022-04-21,2022-08-18,119,0,1,0.67741935483871,"Turnover (SIM)"
"L1","L1_0.45_April22","L1_0.45_Sept22",2022-04-21,2022-09-22,154,0,1,0.419354838709677,"Turnover (SIM)"
"L1","L1_0.45_April22","L1_0.45_Oct22",2022-04-21,2022-10-21,183,0,1,0.483870967741935,"Turnover (SIM)"
"L1","L1_0.45_April22","L1_0.45_Nov22",2022-04-21,2022-11-18,211,0,1,0.161290322580645,"Turnover (SIM)"
"L1","L1_0.45_April22","L1_0.45_Dec22",2022-04-21,2022-12-15,238,0,1,0.451612903225806,"Turnover (SIM)"
"L1","L1_0.45_April22","L1_0.45_Janv23",2022-04-21,2023-01-25,279,0,1,0.483870967741935,"Turnover (SIM)"
"L1","L1_0.45_April22","L1_0.45_Feb23",2022-04-21,2023-02-21,306,0,1,0.419354838709677,"Turnover (SIM)"
"L1","L1_0.45_April22","L1_0.45_March23",2022-04-21,2023-03-28,341,0,1,0.419354838709677,"Turnover (SIM)"
"L1","L1_0.45_April22","L1_0.45_Apr23",2022-04-21,2023-05-03,377,0,1,0.483870967741935,"Turnover (SIM)"
"L1","L1_0.45_May22","L1_0.45B_June22",2022-05-19,2022-06-23,35,0,1,0.166666666666667,"Turnover (SIM)"
"L1","L1_0.45_May22","L1_0.45_July22",2022-05-19,2022-07-21,63,0,1,0.5,"Turnover (SIM)"
"L1","L1_0.45_May22","L1_0.45_Aug22",2022-05-19,2022-08-18,91,0,1,0.583333333333333,"Turnover (SIM)"
"L1","L1_0.45_May22","L1_0.45_Sept22",2022-05-19,2022-09-22,126,0,1,0.333333333333333,"Turnover (SIM)"
"L1","L1_0.45_May22","L1_0.45_Oct22",2022-05-19,2022-10-21,155,0,1,0.458333333333333,"Turnover (SIM)"
"L1","L1_0.45_May22","L1_0.45_Nov22",2022-05-19,2022-11-18,183,0,1,0.25,"Turnover (SIM)"
"L1","L1_0.45_May22","L1_0.45_Dec22",2022-05-19,2022-12-15,210,0,1,0.5,"Turnover (SIM)"
"L1","L1_0.45_May22","L1_0.45_Janv23",2022-05-19,2023-01-25,251,0,1,0.416666666666667,"Turnover (SIM)"
"L1","L1_0.45_May22","L1_0.45_Feb23",2022-05-19,2023-02-21,278,0,1,0.458333333333333,"Turnover (SIM)"
"L1","L1_0.45_May22","L1_0.45_March23",2022-05-19,2023-03-28,313,0,1,0.375,"Turnover (SIM)"
"L1","L1_0.45_May22","L1_0.45_Apr23",2022-05-19,2023-05-03,349,0,1,0.333333333333333,"Turnover (SIM)"
"L1","L1_0.45B_June22","L1_0.45_July22",2022-06-23,2022-07-21,28,0,1,0.297297297297297,"Turnover (SIM)"
"L1","L1_0.45B_June22","L1_0.45_Aug22",2022-06-23,2022-08-18,56,0,1,0.484848484848485,"Turnover (SIM)"
"L1","L1_0.45B_June22","L1_0.45_Sept22",2022-06-23,2022-09-22,91,0,1,0.4,"Turnover (SIM)"
"L1","L1_0.45B_June22","L1_0.45_Oct22",2022-06-23,2022-10-21,120,0,1,0.545454545454545,"Turnover (SIM)"
"L1","L1_0.45B_June22","L1_0.45_Nov22",2022-06-23,2022-11-18,148,0,1,0.283333333333333,"Turnover (SIM)"
"L1","L1_0.45B_June22","L1_0.45_Dec22",2022-06-23,2022-12-15,175,0,1,0.434782608695652,"Turnover (SIM)"
"L1","L1_0.45B_June22","L1_0.45_Janv23",2022-06-23,2023-01-25,216,0,1,0.452830188679245,"Turnover (SIM)"
"L1","L1_0.45B_June22","L1_0.45_Feb23",2022-06-23,2023-02-21,243,0,1,0.516666666666667,"Turnover (SIM)"
"L1","L1_0.45B_June22","L1_0.45_March23",2022-06-23,2023-03-28,278,0,1,0.5,"Turnover (SIM)"
"L1","L1_0.45B_June22","L1_0.45_Apr23",2022-06-23,2023-05-03,314,0,1,0.384615384615385,"Turnover (SIM)"
"L1","L1_0.45_July22","L1_0.45_Aug22",2022-07-21,2022-08-18,28,0,1,0.545454545454545,"Turnover (SIM)"
"L1","L1_0.45_July22","L1_0.45_Sept22",2022-07-21,2022-09-22,63,0,1,0.324324324324324,"Turnover (SIM)"
"L1","L1_0.45_July22","L1_0.45_Oct22",2022-07-21,2022-10-21,92,0,1,0.405405405405405,"Turnover (SIM)"
"L1","L1_0.45_July22","L1_0.45_Nov22",2022-07-21,2022-11-18,120,0,1,0.216216216216216,"Turnover (SIM)"
"L1","L1_0.45_July22","L1_0.45_Dec22",2022-07-21,2022-12-15,147,0,1,0.459459459459459,"Turnover (SIM)"
"L1","L1_0.45_July22","L1_0.45_Janv23",2022-07-21,2023-01-25,188,0,1,0.405405405405405,"Turnover (SIM)"
"L1","L1_0.45_July22","L1_0.45_Feb23",2022-07-21,2023-02-21,215,0,1,0.513513513513513,"Turnover (SIM)"
"L1","L1_0.45_July22","L1_0.45_March23",2022-07-21,2023-03-28,250,0,1,0.405405405405405,"Turnover (SIM)"
"L1","L1_0.45_July22","L1_0.45_Apr23",2022-07-21,2023-05-03,286,0,1,0.540540540540541,"Turnover (SIM)"
"L1","L1_0.45_Aug22","L1_0.45_Sept22",2022-08-18,2022-09-22,35,0,1,0.242424242424242,"Turnover (SIM)"
"L1","L1_0.45_Aug22","L1_0.45_Oct22",2022-08-18,2022-10-21,64,0,1,0.393939393939394,"Turnover (SIM)"
"L1","L1_0.45_Aug22","L1_0.45_Nov22",2022-08-18,2022-11-18,92,0,1,0.272727272727273,"Turnover (SIM)"
"L1","L1_0.45_Aug22","L1_0.45_Dec22",2022-08-18,2022-12-15,119,0,1,0.606060606060606,"Turnover (SIM)"
"L1","L1_0.45_Aug22","L1_0.45_Janv23",2022-08-18,2023-01-25,160,0,1,0.606060606060606,"Turnover (SIM)"
"L1","L1_0.45_Aug22","L1_0.45_Feb23",2022-08-18,2023-02-21,187,0,1,0.606060606060606,"Turnover (SIM)"
"L1","L1_0.45_Aug22","L1_0.45_March23",2022-08-18,2023-03-28,222,0,1,0.575757575757576,"Turnover (SIM)"
"L1","L1_0.45_Aug22","L1_0.45_Apr23",2022-08-18,2023-05-03,258,0,1,0.515151515151515,"Turnover (SIM)"
"L1","L1_0.45_Sept22","L1_0.45_Oct22",2022-09-22,2022-10-21,29,0,1,0.327272727272727,"Turnover (SIM)"
"L1","L1_0.45_Sept22","L1_0.45_Nov22",2022-09-22,2022-11-18,57,0,1,0.126984126984127,"Turnover (SIM)"
"L1","L1_0.45_Sept22","L1_0.45_Dec22",2022-09-22,2022-12-15,84,0,1,0.391304347826087,"Turnover (SIM)"
"L1","L1_0.45_Sept22","L1_0.45_Janv23",2022-09-22,2023-01-25,125,0,1,0.377358490566038,"Turnover (SIM)"
"L1","L1_0.45_Sept22","L1_0.45_Feb23",2022-09-22,2023-02-21,152,0,1,0.442622950819672,"Turnover (SIM)"
"L1","L1_0.45_Sept22","L1_0.45_March23",2022-09-22,2023-03-28,187,0,1,0.475409836065574,"Turnover (SIM)"
"L1","L1_0.45_Sept22","L1_0.45_Apr23",2022-09-22,2023-05-03,223,0,1,0.256410256410256,"Turnover (SIM)"
"L1","L1_0.45_Oct22","L1_0.45_Nov22",2022-10-21,2022-11-18,28,0,1,0.181818181818182,"Turnover (SIM)"
"L1","L1_0.45_Oct22","L1_0.45_Dec22",2022-10-21,2022-12-15,55,0,1,0.608695652173913,"Turnover (SIM)"
"L1","L1_0.45_Oct22","L1_0.45_Janv23",2022-10-21,2023-01-25,96,0,1,0.509433962264151,"Turnover (SIM)"
"L1","L1_0.45_Oct22","L1_0.45_Feb23",2022-10-21,2023-02-21,123,0,1,0.545454545454545,"Turnover (SIM)"
"L1","L1_0.45_Oct22","L1_0.45_March23",2022-10-21,2023-03-28,158,0,1,0.527272727272727,"Turnover (SIM)"
"L1","L1_0.45_Oct22","L1_0.45_Apr23",2022-10-21,2023-05-03,194,0,1,0.435897435897436,"Turnover (SIM)"
"L1","L1_0.45_Nov22","L1_0.45_Dec22",2022-11-18,2022-12-15,27,0,1,0.152173913043478,"Turnover (SIM)"
"L1","L1_0.45_Nov22","L1_0.45_Janv23",2022-11-18,2023-01-25,68,0,1,0.188679245283019,"Turnover (SIM)"
"L1","L1_0.45_Nov22","L1_0.45_Feb23",2022-11-18,2023-02-21,95,0,1,0.180327868852459,"Turnover (SIM)"
"L1","L1_0.45_Nov22","L1_0.45_March23",2022-11-18,2023-03-28,130,0,1,0.229508196721311,"Turnover (SIM)"
"L1","L1_0.45_Nov22","L1_0.45_Apr23",2022-11-18,2023-05-03,166,0,1,0.205128205128205,"Turnover (SIM)"
"L1","L1_0.45_Dec22","L1_0.45_Janv23",2022-12-15,2023-01-25,41,0,1,0.217391304347826,"Turnover (SIM)"
"L1","L1_0.45_Dec22","L1_0.45_Feb23",2022-12-15,2023-02-21,68,0,1,0.304347826086957,"Turnover (SIM)"
"L1","L1_0.45_Dec22","L1_0.45_March23",2022-12-15,2023-03-28,103,0,1,0.326086956521739,"Turnover (SIM)"
"L1","L1_0.45_Dec22","L1_0.45_Apr23",2022-12-15,2023-05-03,139,0,1,0.461538461538462,"Turnover (SIM)"
"L1","L1_0.45_Janv23","L1_0.45_Feb23",2023-01-25,2023-02-21,27,0,1,0.169811320754717,"Turnover (SIM)"
"L1","L1_0.45_Janv23","L1_0.45_March23",2023-01-25,2023-03-28,62,0,1,0.264150943396226,"Turnover (SIM)"
"L1","L1_0.45_Janv23","L1_0.45_Apr23",2023-01-25,2023-05-03,98,0,1,0.333333333333333,"Turnover (SIM)"
"L1","L1_0.45_Feb23","L1_0.45_March23",2023-02-21,2023-03-28,35,0,1,0.229508196721311,"Turnover (SIM)"
"L1","L1_0.45_Feb23","L1_0.45_Apr23",2023-02-21,2023-05-03,71,0,1,0.41025641025641,"Turnover (SIM)"
"L1","L1_0.45_March23","L1_0.45_Apr23",2023-03-28,2023-05-03,36,0,1,0.41025641025641,"Turnover (SIM)"
"L10","L10_0.45B_April22","L10_0.45_May22",2022-04-21,2022-05-19,28,1,0,0.153846153846154,"Turnover (SIM)"
"L10","L10_0.45B_April22","L10_0.45_June22",2022-04-21,2022-06-23,63,1,0,0.292307692307692,"Turnover (SIM)"
"L10","L10_0.45B_April22","L10_0.45_July22",2022-04-21,2022-07-21,91,1,0,0.258064516129032,"Turnover (SIM)"
"L10","L10_0.45B_April22","L10_0.45_Aug22",2022-04-21,2022-08-18,119,1,0,0.32,"Turnover (SIM)"
"L10","L10_0.45B_April22","L10_0.45_Sept22",2022-04-21,2022-09-22,154,1,0,0.454545454545455,"Turnover (SIM)"
"L10","L10_0.45B_April22","L10_0.45_Oct22",2022-04-21,2022-10-21,183,1,0,0.445945945945946,"Turnover (SIM)"
"L10","L10_0.45B_April22","L10_0.45_Nov22",2022-04-21,2022-11-18,211,1,0,0.0833333333333333,"Turnover (SIM)"
"L10","L10_0.45B_April22","L10_0.45_Dec22",2022-04-21,2022-12-15,238,1,0,0.117647058823529,"Turnover (SIM)"
"L10","L10_0.45B_April22","L10_0.45_Janv23",2022-04-21,2023-01-25,279,1,0,0.259259259259259,"Turnover (SIM)"
"L10","L10_0.45B_April22","L10_0.45_Feb23",2022-04-21,2023-02-21,306,1,0,0.314285714285714,"Turnover (SIM)"
"L10","L10_0.45B_April22","L10_0.45_March23",2022-04-21,2023-03-28,341,1,0,0.280701754385965,"Turnover (SIM)"
"L10","L10_0.45B_April22","L10_0.45_Apr23",2022-04-21,2023-05-03,377,1,0,0.357142857142857,"Turnover (SIM)"
"L10","L10_0.45_May22","L10_0.45_June22",2022-05-19,2022-06-23,35,1,0,0.423076923076923,"Turnover (SIM)"
"L10","L10_0.45_May22","L10_0.45_July22",2022-05-19,2022-07-21,63,1,0,0.538461538461538,"Turnover (SIM)"
"L10","L10_0.45_May22","L10_0.45_Aug22",2022-05-19,2022-08-18,91,1,0,0.72,"Turnover (SIM)"
"L10","L10_0.45_May22","L10_0.45_Sept22",2022-05-19,2022-09-22,126,1,0,0.384615384615385,"Turnover (SIM)"
"L10","L10_0.45_May22","L10_0.45_Oct22",2022-05-19,2022-10-21,155,1,0,0.461538461538462,"Turnover (SIM)"
"L10","L10_0.45_May22","L10_0.45_Nov22",2022-05-19,2022-11-18,183,1,0,0.416666666666667,"Turnover (SIM)"
"L10","L10_0.45_May22","L10_0.45_Dec22",2022-05-19,2022-12-15,210,1,0,0.529411764705882,"Turnover (SIM)"
"L10","L10_0.45_May22","L10_0.45_Janv23",2022-05-19,2023-01-25,251,1,0,0.653846153846154,"Turnover (SIM)"
"L10","L10_0.45_May22","L10_0.45_Feb23",2022-05-19,2023-02-21,278,1,0,0.692307692307692,"Turnover (SIM)"
"L10","L10_0.45_May22","L10_0.45_March23",2022-05-19,2023-03-28,313,1,0,0.346153846153846,"Turnover (SIM)"
"L10","L10_0.45_May22","L10_0.45_Apr23",2022-05-19,2023-05-03,349,1,0,0.384615384615385,"Turnover (SIM)"
"L10","L10_0.45_June22","L10_0.45_July22",2022-06-23,2022-07-21,28,1,0,0.225806451612903,"Turnover (SIM)"
"L10","L10_0.45_June22","L10_0.45_Aug22",2022-06-23,2022-08-18,56,1,0,0.28,"Turnover (SIM)"
"L10","L10_0.45_June22","L10_0.45_Sept22",2022-06-23,2022-09-22,91,1,0,0.415384615384615,"Turnover (SIM)"
"L10","L10_0.45_June22","L10_0.45_Oct22",2022-06-23,2022-10-21,120,1,0,0.384615384615385,"Turnover (SIM)"
"L10","L10_0.45_June22","L10_0.45_Nov22",2022-06-23,2022-11-18,148,1,0,0.25,"Turnover (SIM)"
"L10","L10_0.45_June22","L10_0.45_Dec22",2022-06-23,2022-12-15,175,1,0,0.470588235294118,"Turnover (SIM)"
"L10","L10_0.45_June22","L10_0.45_Janv23",2022-06-23,2023-01-25,216,1,0,0.555555555555556,"Turnover (SIM)"
"L10","L10_0.45_June22","L10_0.45_Feb23",2022-06-23,2023-02-21,243,1,0,0.571428571428571,"Turnover (SIM)"
"L10","L10_0.45_June22","L10_0.45_March23",2022-06-23,2023-03-28,278,1,0,0.456140350877193,"Turnover (SIM)"
"L10","L10_0.45_June22","L10_0.45_Apr23",2022-06-23,2023-05-03,314,1,0,0.464285714285714,"Turnover (SIM)"
"L10","L10_0.45_July22","L10_0.45_Aug22",2022-07-21,2022-08-18,28,1,0,0.48,"Turnover (SIM)"
"L10","L10_0.45_July22","L10_0.45_Sept22",2022-07-21,2022-09-22,63,1,0,0.32258064516129,"Turnover (SIM)"
"L10","L10_0.45_July22","L10_0.45_Oct22",2022-07-21,2022-10-21,92,1,0,0.387096774193548,"Turnover (SIM)"
"L10","L10_0.45_July22","L10_0.45_Nov22",2022-07-21,2022-11-18,120,1,0,0.5,"Turnover (SIM)"
"L10","L10_0.45_July22","L10_0.45_Dec22",2022-07-21,2022-12-15,147,1,0,0.647058823529412,"Turnover (SIM)"
"L10","L10_0.45_July22","L10_0.45_Janv23",2022-07-21,2023-01-25,188,1,0,0.592592592592593,"Turnover (SIM)"
"L10","L10_0.45_July22","L10_0.45_Feb23",2022-07-21,2023-02-21,215,1,0,0.580645161290323,"Turnover (SIM)"
"L10","L10_0.45_July22","L10_0.45_March23",2022-07-21,2023-03-28,250,1,0,0.483870967741935,"Turnover (SIM)"
"L10","L10_0.45_July22","L10_0.45_Apr23",2022-07-21,2023-05-03,286,1,0,0.483870967741935,"Turnover (SIM)"
"L10","L10_0.45_Aug22","L10_0.45_Sept22",2022-08-18,2022-09-22,35,1,0,0.28,"Turnover (SIM)"
"L10","L10_0.45_Aug22","L10_0.45_Oct22",2022-08-18,2022-10-21,64,1,0,0.32,"Turnover (SIM)"
"L10","L10_0.45_Aug22","L10_0.45_Nov22",2022-08-18,2022-11-18,92,1,0,0.583333333333333,"Turnover (SIM)"
"L10","L10_0.45_Aug22","L10_0.45_Dec22",2022-08-18,2022-12-15,119,1,0,0.705882352941177,"Turnover (SIM)"
"L10","L10_0.45_Aug22","L10_0.45_Janv23",2022-08-18,2023-01-25,160,1,0,0.68,"Turnover (SIM)"
"L10","L10_0.45_Aug22","L10_0.45_Feb23",2022-08-18,2023-02-21,187,1,0,0.6,"Turnover (SIM)"
"L10","L10_0.45_Aug22","L10_0.45_March23",2022-08-18,2023-03-28,222,1,0,0.44,"Turnover (SIM)"
"L10","L10_0.45_Aug22","L10_0.45_Apr23",2022-08-18,2023-05-03,258,1,0,0.48,"Turnover (SIM)"
"L10","L10_0.45_Sept22","L10_0.45_Oct22",2022-09-22,2022-10-21,29,1,0,0.378378378378378,"Turnover (SIM)"
"L10","L10_0.45_Sept22","L10_0.45_Nov22",2022-09-22,2022-11-18,57,1,0,0.0833333333333333,"Turnover (SIM)"
"L10","L10_0.45_Sept22","L10_0.45_Dec22",2022-09-22,2022-12-15,84,1,0,0.235294117647059,"Turnover (SIM)"
"L10","L10_0.45_Sept22","L10_0.45_Janv23",2022-09-22,2023-01-25,125,1,0,0.407407407407407,"Turnover (SIM)"
"L10","L10_0.45_Sept22","L10_0.45_Feb23",2022-09-22,2023-02-21,152,1,0,0.371428571428571,"Turnover (SIM)"
"L10","L10_0.45_Sept22","L10_0.45_March23",2022-09-22,2023-03-28,187,1,0,0.368421052631579,"Turnover (SIM)"
"L10","L10_0.45_Sept22","L10_0.45_Apr23",2022-09-22,2023-05-03,223,1,0,0.392857142857143,"Turnover (SIM)"
"L10","L10_0.45_Oct22","L10_0.45_Nov22",2022-10-21,2022-11-18,28,1,0,0.166666666666667,"Turnover (SIM)"
"L10","L10_0.45_Oct22","L10_0.45_Dec22",2022-10-21,2022-12-15,55,1,0,0.235294117647059,"Turnover (SIM)"
"L10","L10_0.45_Oct22","L10_0.45_Janv23",2022-10-21,2023-01-25,96,1,0,0.259259259259259,"Turnover (SIM)"
"L10","L10_0.45_Oct22","L10_0.45_Feb23",2022-10-21,2023-02-21,123,1,0,0.285714285714286,"Turnover (SIM)"
"L10","L10_0.45_Oct22","L10_0.45_March23",2022-10-21,2023-03-28,158,1,0,0.385964912280702,"Turnover (SIM)"
"L10","L10_0.45_Oct22","L10_0.45_Apr23",2022-10-21,2023-05-03,194,1,0,0.5,"Turnover (SIM)"
"L10","L10_0.45_Nov22","L10_0.45_Dec22",2022-11-18,2022-12-15,27,1,0,0,"Turnover (SIM)"
"L10","L10_0.45_Nov22","L10_0.45_Janv23",2022-11-18,2023-01-25,68,1,0,0.333333333333333,"Turnover (SIM)"
"L10","L10_0.45_Nov22","L10_0.45_Feb23",2022-11-18,2023-02-21,95,1,0,0.333333333333333,"Turnover (SIM)"
"L10","L10_0.45_Nov22","L10_0.45_March23",2022-11-18,2023-03-28,130,1,0,0.0833333333333333,"Turnover (SIM)"
"L10","L10_0.45_Nov22","L10_0.45_Apr23",2022-11-18,2023-05-03,166,1,0,0.25,"Turnover (SIM)"
"L10","L10_0.45_Dec22","L10_0.45_Janv23",2022-12-15,2023-01-25,41,1,0,0.411764705882353,"Turnover (SIM)"
"L10","L10_0.45_Dec22","L10_0.45_Feb23",2022-12-15,2023-02-21,68,1,0,0.411764705882353,"Turnover (SIM)"
"L10","L10_0.45_Dec22","L10_0.45_March23",2022-12-15,2023-03-28,103,1,0,0.176470588235294,"Turnover (SIM)"
"L10","L10_0.45_Dec22","L10_0.45_Apr23",2022-12-15,2023-05-03,139,1,0,0.352941176470588,"Turnover (SIM)"
"L10","L10_0.45_Janv23","L10_0.45_Feb23",2023-01-25,2023-02-21,27,1,0,0.222222222222222,"Turnover (SIM)"
"L10","L10_0.45_Janv23","L10_0.45_March23",2023-01-25,2023-03-28,62,1,0,0.222222222222222,"Turnover (SIM)"
"L10","L10_0.45_Janv23","L10_0.45_Apr23",2023-01-25,2023-05-03,98,1,0,0.37037037037037,"Turnover (SIM)"
"L10","L10_0.45_Feb23","L10_0.45_March23",2023-02-21,2023-03-28,35,1,0,0.257142857142857,"Turnover (SIM)"
"L10","L10_0.45_Feb23","L10_0.45_Apr23",2023-02-21,2023-05-03,71,1,0,0.457142857142857,"Turnover (SIM)"
"L10","L10_0.45_March23","L10_0.45_Apr23",2023-03-28,2023-05-03,36,1,0,0.303571428571429,"Turnover (SIM)"
"L11","L11_0.45_April22","L11_0.45_May22",2022-04-21,2022-05-19,28,0,1,0.162162162162162,"Turnover (SIM)"
"L11","L11_0.45_April22","L11_0.45_June22",2022-04-21,2022-06-23,63,0,1,0.621621621621622,"Turnover (SIM)"
"L11","L11_0.45_April22","L11_0.45_July22",2022-04-21,2022-07-21,91,0,1,0.486486486486487,"Turnover (SIM)"
"L11","L11_0.45_April22","L11_0.45_Aug22",2022-04-21,2022-08-18,119,0,1,0.606060606060606,"Turnover (SIM)"
"L11","L11_0.45_April22","L11_0.45B_Sept22",2022-04-21,2022-09-22,154,0,1,0.297297297297297,"Turnover (SIM)"
"L11","L11_0.45_April22","L11_0.45_Oct22",2022-04-21,2022-10-21,183,0,1,0.405405405405405,"Turnover (SIM)"
"L11","L11_0.45_April22","L11_0.45_Nov22",2022-04-21,2022-11-18,211,0,1,0.513513513513513,"Turnover (SIM)"
"L11","L11_0.45_April22","L11_0.45_Dec22",2022-04-21,2022-12-15,238,0,1,0.540540540540541,"Turnover (SIM)"
"L11","L11_0.45_April22","L11_0.45_Janv23",2022-04-21,2023-01-25,279,0,1,0.434782608695652,"Turnover (SIM)"
"L11","L11_0.45_April22","L11_0.45_Feb23",2022-04-21,2023-02-21,306,0,1,0.432432432432432,"Turnover (SIM)"
"L11","L11_0.45_April22","L11_0.45_March23",2022-04-21,2023-03-28,341,0,1,0.216216216216216,"Turnover (SIM)"
"L11","L11_0.45_April22","L11_0.45_Apr23",2022-04-21,2023-05-03,377,0,1,0.189189189189189,"Turnover (SIM)"
"L11","L11_0.45_May22","L11_0.45_June22",2022-05-19,2022-06-23,35,0,1,0.195652173913043,"Turnover (SIM)"
"L11","L11_0.45_May22","L11_0.45_July22",2022-05-19,2022-07-21,63,0,1,0.372881355932203,"Turnover (SIM)"
"L11","L11_0.45_May22","L11_0.45_Aug22",2022-05-19,2022-08-18,91,0,1,0.393939393939394,"Turnover (SIM)"
"L11","L11_0.45_May22","L11_0.45B_Sept22",2022-05-19,2022-09-22,126,0,1,0.395061728395062,"Turnover (SIM)"
"L11","L11_0.45_May22","L11_0.45_Oct22",2022-05-19,2022-10-21,155,0,1,0.428571428571429,"Turnover (SIM)"
"L11","L11_0.45_May22","L11_0.45_Nov22",2022-05-19,2022-11-18,183,0,1,0.363636363636364,"Turnover (SIM)"
"L11","L11_0.45_May22","L11_0.45_Dec22",2022-05-19,2022-12-15,210,0,1,0.317073170731707,"Turnover (SIM)"
"L11","L11_0.45_May22","L11_0.45_Janv23",2022-05-19,2023-01-25,251,0,1,0.260869565217391,"Turnover (SIM)"
"L11","L11_0.45_May22","L11_0.45_Feb23",2022-05-19,2023-02-21,278,0,1,0.340425531914894,"Turnover (SIM)"
"L11","L11_0.45_May22","L11_0.45_March23",2022-05-19,2023-03-28,313,0,1,0.377049180327869,"Turnover (SIM)"
"L11","L11_0.45_May22","L11_0.45_Apr23",2022-05-19,2023-05-03,349,0,1,0.376623376623377,"Turnover (SIM)"
"L11","L11_0.45_June22","L11_0.45_July22",2022-06-23,2022-07-21,28,0,1,0.41304347826087,"Turnover (SIM)"
"L11","L11_0.45_June22","L11_0.45_Aug22",2022-06-23,2022-08-18,56,0,1,0.606060606060606,"Turnover (SIM)"
"L11","L11_0.45_June22","L11_0.45B_Sept22",2022-06-23,2022-09-22,91,0,1,0.369565217391304,"Turnover (SIM)"
"L11","L11_0.45_June22","L11_0.45_Oct22",2022-06-23,2022-10-21,120,0,1,0.58695652173913,"Turnover (SIM)"
"L11","L11_0.45_June22","L11_0.45_Nov22",2022-06-23,2022-11-18,148,0,1,0.659090909090909,"Turnover (SIM)"
"L11","L11_0.45_June22","L11_0.45_Dec22",2022-06-23,2022-12-15,175,0,1,0.585365853658537,"Turnover (SIM)"
"L11","L11_0.45_June22","L11_0.45_Janv23",2022-06-23,2023-01-25,216,0,1,0.434782608695652,"Turnover (SIM)"
"L11","L11_0.45_June22","L11_0.45_Feb23",2022-06-23,2023-02-21,243,0,1,0.673913043478261,"Turnover (SIM)"
"L11","L11_0.45_June22","L11_0.45_March23",2022-06-23,2023-03-28,278,0,1,0.543478260869565,"Turnover (SIM)"
"L11","L11_0.45_June22","L11_0.45_Apr23",2022-06-23,2023-05-03,314,0,1,0.456521739130435,"Turnover (SIM)"
"L11","L11_0.45_July22","L11_0.45_Aug22",2022-07-21,2022-08-18,28,0,1,0.272727272727273,"Turnover (SIM)"
"L11","L11_0.45_July22","L11_0.45B_Sept22",2022-07-21,2022-09-22,63,0,1,0.288135593220339,"Turnover (SIM)"
"L11","L11_0.45_July22","L11_0.45_Oct22",2022-07-21,2022-10-21,92,0,1,0.571428571428571,"Turnover (SIM)"
"L11","L11_0.45_July22","L11_0.45_Nov22",2022-07-21,2022-11-18,120,0,1,0.590909090909091,"Turnover (SIM)"
"L11","L11_0.45_July22","L11_0.45_Dec22",2022-07-21,2022-12-15,147,0,1,0.609756097560976,"Turnover (SIM)"
"L11","L11_0.45_July22","L11_0.45_Janv23",2022-07-21,2023-01-25,188,0,1,0.565217391304348,"Turnover (SIM)"
"L11","L11_0.45_July22","L11_0.45_Feb23",2022-07-21,2023-02-21,215,0,1,0.617021276595745,"Turnover (SIM)"
"L11","L11_0.45_July22","L11_0.45_March23",2022-07-21,2023-03-28,250,0,1,0.559322033898305,"Turnover (SIM)"
"L11","L11_0.45_July22","L11_0.45_Apr23",2022-07-21,2023-05-03,286,0,1,0.423728813559322,"Turnover (SIM)"
"L11","L11_0.45_Aug22","L11_0.45B_Sept22",2022-08-18,2022-09-22,35,0,1,0.151515151515152,"Turnover (SIM)"
"L11","L11_0.45_Aug22","L11_0.45_Oct22",2022-08-18,2022-10-21,64,0,1,0.424242424242424,"Turnover (SIM)"
"L11","L11_0.45_Aug22","L11_0.45_Nov22",2022-08-18,2022-11-18,92,0,1,0.515151515151515,"Turnover (SIM)"
"L11","L11_0.45_Aug22","L11_0.45_Dec22",2022-08-18,2022-12-15,119,0,1,0.666666666666667,"Turnover (SIM)"
"L11","L11_0.45_Aug22","L11_0.45_Janv23",2022-08-18,2023-01-25,160,0,1,0.695652173913043,"Turnover (SIM)"
"L11","L11_0.45_Aug22","L11_0.45_Feb23",2022-08-18,2023-02-21,187,0,1,0.606060606060606,"Turnover (SIM)"
